,accounter,LoopSpeedArr,UploadSpeedArr,gps_info,set_index,Ax,Ay,Az,gx,gy,gz,temp,timingForThisSet,timeDifference
0,124,170,110,{'Button': {'on': 'On'}},0,-0.85,9.10,-4.31,-0.33,0.31,0.43,30.08,3.00,
1,124,170,110,{'Button': {'on': 'On'}},1,-0.71,8.92,-4.25,-0.34,0.31,0.41,29.99,3.00,
2,124,170,110,{'Button': {'on': 'On'}},2,-0.66,8.95,-4.24,-0.35,0.32,0.40,30.08,3.00,
3,124,170,110,{'Button': {'on': 'On'}},3,-0.81,8.86,-4.12,-0.34,0.32,0.38,29.94,3.00,
4,124,170,110,{'Button': {'on': 'On'}},4,-0.71,8.78,-4.25,-0.36,0.32,0.36,29.99,3.00,
5,124,170,110,{'Button': {'on': 'On'}},5,-0.71,8.79,-4.27,-0.36,0.31,0.33,29.99,3.00,
6,124,170,110,{'Button': {'on': 'On'}},6,-0.60,8.73,-4.33,-0.37,0.31,0.31,29.85,3.00,
7,124,170,110,{'Button': {'on': 'On'}},7,-0.58,8.79,-4.31,-0.38,0.31,0.28,30.04,3.00,
8,124,170,110,{'Button': {'on': 'On'}},8,-0.50,8.67,-4.22,-0.38,0.32,0.25,29.99,3.00,
9,124,170,110,{'Button': {'on': 'On'}},9,-0.45,8.52,-3.88,-0.39,0.30,0.21,29.89,3.00,
10,124,170,110,{'Button': {'on': 'On'}},10,-0.53,8.52,-3.90,-0.38,0.28,0.17,30.04,2.00,
11,124,170,110,{'Button': {'on': 'On'}},11,-0.57,8.70,-4.08,-0.38,0.27,0.14,29.94,3.00,
12,124,170,110,{'Button': {'on': 'On'}},12,-0.68,8.65,-3.85,-0.39,0.26,0.12,30.08,3.00,
13,124,170,110,{'Button': {'on': 'On'}},13,-0.49,8.61,-3.63,-0.37,0.25,0.09,29.99,3.00,
14,124,170,110,{'Button': {'on': 'On'}},14,-0.50,8.66,-3.72,-0.37,0.23,0.06,30.04,3.00,
15,124,170,110,{'Button': {'on': 'On'}},15,-0.51,8.59,-3.52,-0.36,0.22,0.04,29.85,3.00,
16,124,170,110,{'Button': {'on': 'On'}},16,-0.54,8.65,-3.84,-0.36,0.20,0.02,29.94,3.00,
17,124,170,110,{'Button': {'on': 'On'}},17,-0.47,8.66,-3.67,-0.35,0.18,-0.01,29.99,3.00,
18,124,170,110,{'Button': {'on': 'On'}},18,-0.40,8.70,-3.66,-0.34,0.18,-0.03,29.99,3.00,
19,124,170,110,{'Button': {'on': 'On'}},19,-0.46,8.78,-3.82,-0.34,0.17,-0.05,30.04,3.00,
20,123,170,110,{'Button': {'on': 'On'}},0,-0.85,9.10,-4.31,-0.33,0.31,0.43,30.08,3.00,
21,123,170,110,{'Button': {'on': 'On'}},1,-0.71,8.92,-4.25,-0.34,0.31,0.41,29.99,3.00,
22,123,170,110,{'Button': {'on': 'On'}},2,-0.66,8.95,-4.24,-0.35,0.32,0.40,30.08,3.00,
23,123,170,110,{'Button': {'on': 'On'}},3,-0.81,8.86,-4.12,-0.34,0.32,0.38,29.94,3.00,
24,123,170,110,{'Button': {'on': 'On'}},4,-0.71,8.78,-4.25,-0.36,0.32,0.36,29.99,3.00,
25,123,170,110,{'Button': {'on': 'On'}},5,-0.71,8.79,-4.27,-0.36,0.31,0.33,29.99,3.00,
26,123,170,110,{'Button': {'on': 'On'}},6,-0.60,8.73,-4.33,-0.37,0.31,0.31,29.85,3.00,
27,123,170,110,{'Button': {'on': 'On'}},7,-0.58,8.79,-4.31,-0.38,0.31,0.28,30.04,3.00,
28,123,170,110,{'Button': {'on': 'On'}},8,-0.50,8.67,-4.22,-0.38,0.32,0.25,29.99,3.00,
29,123,170,110,{'Button': {'on': 'On'}},9,-0.45,8.52,-3.88,-0.39,0.30,0.21,29.89,3.00,
30,123,170,110,{'Button': {'on': 'On'}},10,-0.53,8.52,-3.90,-0.38,0.28,0.17,30.04,2.00,
31,123,170,110,{'Button': {'on': 'On'}},11,-0.57,8.70,-4.08,-0.38,0.27,0.14,29.94,3.00,
32,123,170,110,{'Button': {'on': 'On'}},12,-0.68,8.65,-3.85,-0.39,0.26,0.12,30.08,3.00,
33,123,170,110,{'Button': {'on': 'On'}},13,-0.49,8.61,-3.63,-0.37,0.25,0.09,29.99,3.00,
34,123,170,110,{'Button': {'on': 'On'}},14,-0.50,8.66,-3.72,-0.37,0.23,0.06,30.04,3.00,
35,123,170,110,{'Button': {'on': 'On'}},15,-0.51,8.59,-3.52,-0.36,0.22,0.04,29.85,3.00,
36,123,170,110,{'Button': {'on': 'On'}},16,-0.54,8.65,-3.84,-0.36,0.20,0.02,29.94,3.00,
37,123,170,110,{'Button': {'on': 'On'}},17,-0.47,8.66,-3.67,-0.35,0.18,-0.01,29.99,3.00,
38,123,170,110,{'Button': {'on': 'On'}},18,-0.40,8.70,-3.66,-0.34,0.18,-0.03,29.99,3.00,
39,123,170,110,{'Button': {'on': 'On'}},19,-0.46,8.78,-3.82,-0.34,0.17,-0.05,30.04,3.00,
40,122,187,126,{'Button': {'on': 'On'}},0,-0.70,8.80,-3.60,0.80,-0.39,-0.70,29.94,3.00,
41,122,187,126,{'Button': {'on': 'On'}},1,-0.79,8.87,-3.62,0.85,-0.37,-0.69,29.94,3.00,
42,122,187,126,{'Button': {'on': 'On'}},2,-0.88,8.94,-3.66,0.89,-0.35,-0.69,29.94,3.00,
43,122,187,126,{'Button': {'on': 'On'}},3,-1.02,8.98,-3.66,0.93,-0.34,-0.67,29.89,3.00,
44,122,187,126,{'Button': {'on': 'On'}},4,-1.16,8.89,-3.65,0.96,-0.32,-0.67,29.99,3.00,
45,122,187,126,{'Button': {'on': 'On'}},5,-1.24,8.84,-3.72,1.00,-0.31,-0.64,29.94,3.00,
46,122,187,126,{'Button': {'on': 'On'}},6,-1.40,8.82,-3.80,1.02,-0.31,-0.63,29.94,3.00,
47,122,187,126,{'Button': {'on': 'On'}},7,-1.49,8.73,-3.81,1.04,-0.30,-0.61,29.99,2.00,
48,122,187,126,{'Button': {'on': 'On'}},8,-1.63,8.69,-3.85,1.07,-0.31,-0.58,29.99,2.00,
49,122,187,126,{'Button': {'on': 'On'}},9,-1.69,8.55,-3.89,1.07,-0.32,-0.56,30.04,3.00,
50,122,187,126,{'Button': {'on': 'On'}},10,-1.77,8.51,-4.02,1.09,-0.32,-0.53,29.85,3.00,
51,122,187,126,{'Button': {'on': 'On'}},11,-1.88,8.58,-4.24,1.09,-0.33,-0.50,29.89,3.00,
52,122,187,126,{'Button': {'on': 'On'}},12,-1.96,8.52,-4.22,1.09,-0.34,-0.47,29.99,3.00,
53,122,187,126,{'Button': {'on': 'On'}},13,-2.00,8.64,-4.43,1.08,-0.35,-0.43,29.94,3.00,
54,122,187,126,{'Button': {'on': 'On'}},14,-2.04,8.70,-4.57,1.07,-0.35,-0.40,30.04,3.00,
55,122,187,126,{'Button': {'on': 'On'}},15,-2.25,8.82,-4.73,1.06,-0.36,-0.36,29.94,3.00,
56,122,187,126,{'Button': {'on': 'On'}},16,-2.33,8.87,-4.78,1.03,-0.37,-0.33,29.94,3.00,
57,122,187,126,{'Button': {'on': 'On'}},17,-2.22,9.07,-5.18,0.99,-0.39,-0.30,29.89,3.00,
58,122,187,126,{'Button': {'on': 'On'}},18,-2.28,9.12,-5.25,0.95,-0.40,-0.27,29.89,3.00,
59,122,187,126,{'Button': {'on': 'On'}},19,-2.14,9.08,-5.00,0.91,-0.41,-0.25,29.85,3.00,
60,121,170,108,{'Button': {'on': 'On'}},0,0.71,9.09,-3.45,-1.34,-0.28,0.86,29.94,3.00,
61,121,170,108,{'Button': {'on': 'On'}},1,0.72,8.99,-3.39,-1.33,-0.33,0.83,29.89,3.00,
62,121,170,108,{'Button': {'on': 'On'}},2,0.89,9.06,-3.56,-1.32,-0.36,0.80,29.99,3.00,
63,121,170,108,{'Button': {'on': 'On'}},3,0.87,8.99,-3.42,-1.30,-0.38,0.77,29.94,3.00,
64,121,170,108,{'Button': {'on': 'On'}},4,0.94,9.02,-3.32,-1.29,-0.40,0.74,29.94,3.00,
65,121,170,108,{'Button': {'on': 'On'}},5,1.03,8.93,-3.15,-1.27,-0.44,0.71,29.99,3.00,
66,121,170,108,{'Button': {'on': 'On'}},6,1.14,8.88,-3.00,-1.25,-0.48,0.67,29.99,3.00,
67,121,170,108,{'Button': {'on': 'On'}},7,1.18,8.80,-2.93,-1.23,-0.54,0.62,29.94,3.00,
68,121,170,108,{'Button': {'on': 'On'}},8,1.25,8.72,-2.65,-1.20,-0.61,0.57,29.94,3.00,
69,121,170,108,{'Button': {'on': 'On'}},9,1.21,8.59,-2.39,-1.16,-0.67,0.52,29.99,3.00,
70,121,170,108,{'Button': {'on': 'On'}},10,1.30,8.60,-2.45,-1.12,-0.73,0.47,30.04,3.00,
71,121,170,108,{'Button': {'on': 'On'}},11,1.27,8.52,-2.02,-1.08,-0.80,0.42,29.94,3.00,
72,121,170,108,{'Button': {'on': 'On'}},12,1.25,8.47,-1.97,-1.03,-0.86,0.37,29.94,2.00,
73,121,170,108,{'Button': {'on': 'On'}},13,1.28,8.37,-1.85,-0.97,-0.91,0.33,29.80,3.00,
74,121,170,108,{'Button': {'on': 'On'}},14,1.30,8.29,-1.62,-0.91,-0.97,0.28,29.99,3.00,
75,121,170,108,{'Button': {'on': 'On'}},15,1.27,8.19,-1.53,-0.85,-1.02,0.23,29.99,3.00,
76,121,170,108,{'Button': {'on': 'On'}},16,1.30,8.15,-1.48,-0.79,-1.08,0.19,30.04,3.00,
77,121,170,108,{'Button': {'on': 'On'}},17,1.31,8.09,-1.37,-0.72,-1.12,0.14,29.94,3.00,
78,121,170,108,{'Button': {'on': 'On'}},18,1.24,8.04,-1.26,-0.65,-1.17,0.10,29.99,3.00,
79,121,170,108,{'Button': {'on': 'On'}},19,1.20,7.98,-1.31,-0.58,-1.21,0.06,29.99,3.00,
80,120,776,715,{'Button': {'on': 'On'}},0,0.86,8.71,-5.04,-0.93,-2.06,0.88,29.99,3.00,
81,120,776,715,{'Button': {'on': 'On'}},1,0.85,8.95,-4.89,-0.97,-2.12,0.85,30.04,3.00,
82,120,776,715,{'Button': {'on': 'On'}},2,0.92,9.05,-4.81,-1.00,-2.21,0.82,29.94,3.00,
83,120,776,715,{'Button': {'on': 'On'}},3,0.83,9.25,-4.71,-1.02,-2.26,0.79,29.89,3.00,
84,120,776,715,{'Button': {'on': 'On'}},4,0.79,9.39,-4.54,-1.04,-2.31,0.75,29.99,3.00,
85,120,776,715,{'Button': {'on': 'On'}},5,0.89,9.41,-4.29,-1.04,-2.35,0.72,30.04,3.00,
86,120,776,715,{'Button': {'on': 'On'}},6,0.94,9.39,-4.01,-1.04,-2.41,0.69,29.94,3.00,
87,120,776,715,{'Button': {'on': 'On'}},7,0.95,9.46,-3.91,-1.04,-2.46,0.66,29.89,3.00,
88,120,776,715,{'Button': {'on': 'On'}},8,0.95,9.49,-3.76,-1.04,-2.51,0.62,29.94,3.00,
89,120,776,715,{'Button': {'on': 'On'}},9,0.90,9.44,-3.64,-1.02,-2.56,0.59,29.94,3.00,
90,120,776,715,{'Button': {'on': 'On'}},10,0.88,9.40,-3.55,-1.00,-2.61,0.56,30.04,3.00,
91,120,776,715,{'Button': {'on': 'On'}},11,0.93,9.34,-3.32,-0.97,-2.67,0.52,29.99,3.00,
92,120,776,715,{'Button': {'on': 'On'}},12,0.93,9.34,-3.24,-0.95,-2.71,0.50,29.89,3.00,
93,120,776,715,{'Button': {'on': 'On'}},13,0.82,9.23,-3.09,-0.92,-2.75,0.47,29.94,2.00,
94,120,776,715,{'Button': {'on': 'On'}},14,0.85,9.12,-2.92,-0.88,-2.79,0.44,30.04,2.00,
95,120,776,715,{'Button': {'on': 'On'}},15,0.79,8.97,-2.83,-0.84,-2.83,0.41,29.99,3.00,
96,120,776,715,{'Button': {'on': 'On'}},16,0.76,8.89,-2.60,-0.80,-2.87,0.38,29.99,3.00,
97,120,776,715,{'Button': {'on': 'On'}},17,0.76,8.75,-2.44,-0.76,-2.90,0.36,29.89,3.00,
98,120,776,715,{'Button': {'on': 'On'}},18,0.63,8.64,-2.45,-0.71,-2.91,0.35,29.94,3.00,
99,120,776,715,{'Button': {'on': 'On'}},19,0.57,8.43,-2.26,-0.65,-2.93,0.33,30.04,3.00,
100,119,185,125,{'Button': {'on': 'On'}},0,0.96,9.18,-7.17,-1.66,-2.09,1.30,29.94,3.00,
101,119,185,125,{'Button': {'on': 'On'}},1,0.96,9.32,-7.09,-1.77,-2.17,1.25,29.89,3.00,
102,119,185,125,{'Button': {'on': 'On'}},2,1.04,9.50,-7.27,-1.88,-2.31,1.21,29.94,3.00,
103,119,185,125,{'Button': {'on': 'On'}},3,1.07,9.52,-6.90,-1.98,-2.44,1.16,29.89,3.00,
104,119,185,125,{'Button': {'on': 'On'}},4,0.89,9.59,-6.83,-2.07,-2.55,1.11,30.08,3.00,
105,119,185,125,{'Button': {'on': 'On'}},5,1.07,9.62,-6.71,-2.15,-2.66,1.07,29.94,3.00,
106,119,185,125,{'Button': {'on': 'On'}},6,0.91,9.67,-6.24,-2.23,-2.78,1.03,29.94,3.00,
107,119,185,125,{'Button': {'on': 'On'}},7,1.03,9.62,-6.17,-2.28,-2.87,0.99,29.89,3.00,
108,119,185,125,{'Button': {'on': 'On'}},8,0.91,9.75,-5.75,-2.35,-3.00,0.95,29.99,2.00,
109,119,185,125,{'Button': {'on': 'On'}},9,1.05,9.68,-5.60,-2.39,-3.09,0.91,30.04,3.00,
110,119,185,125,{'Button': {'on': 'On'}},10,1.02,9.75,-5.17,-2.42,-3.20,0.87,29.99,3.00,
111,119,185,125,{'Button': {'on': 'On'}},11,1.09,9.75,-4.95,-2.45,-3.31,0.82,29.89,3.00,
112,119,185,125,{'Button': {'on': 'On'}},12,0.96,9.75,-4.69,-2.46,-3.41,0.79,29.94,3.00,
113,119,185,125,{'Button': {'on': 'On'}},13,0.91,9.67,-4.45,-2.46,-3.51,0.76,29.94,3.00,
114,119,185,125,{'Button': {'on': 'On'}},14,0.85,9.60,-4.27,-2.45,-3.59,0.73,30.04,3.00,
115,119,185,125,{'Button': {'on': 'On'}},15,0.78,9.54,-3.94,-2.44,-3.66,0.71,29.89,3.00,
116,119,185,125,{'Button': {'on': 'On'}},16,0.73,9.57,-3.84,-2.42,-3.73,0.69,29.99,3.00,
117,119,185,125,{'Button': {'on': 'On'}},17,0.73,9.52,-3.44,-2.38,-3.81,0.67,29.89,3.00,
118,119,185,125,{'Button': {'on': 'On'}},18,0.72,9.41,-3.19,-2.34,-3.87,0.65,29.94,3.00,
119,119,185,125,{'Button': {'on': 'On'}},19,0.65,9.30,-2.99,-2.29,-3.93,0.64,29.94,3.00,
120,118,193,132,{'Button': {'on': 'On'}},0,0.75,7.98,-8.03,-1.33,-0.22,2.07,29.94,3.00,
121,118,193,132,{'Button': {'on': 'On'}},1,0.72,8.02,-7.85,-1.50,-0.33,2.03,29.99,3.00,
122,118,193,132,{'Button': {'on': 'On'}},2,0.83,7.96,-7.55,-1.65,-0.43,1.98,29.99,3.00,
123,118,193,132,{'Button': {'on': 'On'}},3,0.93,7.96,-7.11,-1.79,-0.55,1.94,29.94,3.00,
124,118,193,132,{'Button': {'on': 'On'}},4,1.00,7.97,-7.14,-1.91,-0.67,1.88,30.04,3.00,
125,118,193,132,{'Button': {'on': 'On'}},5,1.04,7.98,-6.83,-2.04,-0.80,1.83,29.99,3.00,
126,118,193,132,{'Button': {'on': 'On'}},6,1.09,7.90,-6.51,-2.14,-0.93,1.78,30.04,3.00,
127,118,193,132,{'Button': {'on': 'On'}},7,1.15,8.00,-6.21,-2.25,-1.09,1.71,29.94,3.00,
128,118,193,132,{'Button': {'on': 'On'}},8,1.41,8.03,-5.98,-2.34,-1.26,1.63,29.94,3.00,
129,118,193,132,{'Button': {'on': 'On'}},9,1.45,8.02,-5.68,-2.42,-1.44,1.56,29.99,2.00,
130,118,193,132,{'Button': {'on': 'On'}},10,1.48,8.05,-5.60,-2.50,-1.64,1.47,30.04,3.00,
131,118,193,132,{'Button': {'on': 'On'}},11,1.63,8.03,-5.23,-2.58,-1.85,1.39,29.94,3.00,
132,118,193,132,{'Button': {'on': 'On'}},12,1.60,7.95,-4.71,-2.62,-2.04,1.30,30.04,3.00,
133,118,193,132,{'Button': {'on': 'On'}},13,1.59,8.07,-4.84,-2.67,-2.21,1.23,29.99,3.00,
134,118,193,132,{'Button': {'on': 'On'}},14,1.61,8.08,-4.62,-2.73,-2.42,1.15,29.99,3.00,
135,118,193,132,{'Button': {'on': 'On'}},15,1.60,8.15,-4.57,-2.75,-2.59,1.07,29.99,3.00,
136,118,193,132,{'Button': {'on': 'On'}},16,1.70,8.38,-4.84,-2.79,-2.74,1.00,30.04,3.00,
137,118,193,132,{'Button': {'on': 'On'}},17,1.75,8.33,-4.20,-2.83,-2.94,0.92,29.94,3.00,
138,118,193,132,{'Button': {'on': 'On'}},18,1.80,8.32,-4.03,-2.83,-3.09,0.85,30.08,3.00,
139,118,193,132,{'Button': {'on': 'On'}},19,1.66,8.34,-3.75,-2.86,-3.30,0.77,30.08,3.00,
140,117,1393,1333,{'Button': {'on': 'On'}},0,-1.75,5.01,17.58,-4.37,4.37,2.03,30.04,3.00,
141,117,1393,1333,{'Button': {'on': 'On'}},1,-0.39,4.66,17.80,-4.37,4.37,1.80,29.99,3.00,
142,117,1393,1333,{'Button': {'on': 'On'}},2,0.20,4.62,16.43,-4.37,4.37,1.55,29.94,3.00,
143,117,1393,1333,{'Button': {'on': 'On'}},3,1.08,4.14,15.79,-4.37,4.37,1.29,29.85,3.00,
144,117,1393,1333,{'Button': {'on': 'On'}},4,0.83,3.59,15.95,-4.37,4.37,1.07,29.94,3.00,
145,117,1393,1333,{'Button': {'on': 'On'}},5,0.71,3.72,14.79,-4.37,4.37,0.90,29.99,2.00,
146,117,1393,1333,{'Button': {'on': 'On'}},6,0.89,3.46,14.09,-4.37,4.37,0.71,29.99,2.00,
147,117,1393,1333,{'Button': {'on': 'On'}},7,0.94,2.98,13.17,-4.37,4.37,0.56,29.94,3.00,
148,117,1393,1333,{'Button': {'on': 'On'}},8,0.96,2.70,12.27,-4.15,4.37,0.41,30.04,3.00,
149,117,1393,1333,{'Button': {'on': 'On'}},9,0.59,2.37,12.13,-3.68,4.37,0.30,29.99,3.00,
150,117,1393,1333,{'Button': {'on': 'On'}},10,0.99,2.06,11.58,-3.17,4.35,0.20,29.89,3.00,
151,117,1393,1333,{'Button': {'on': 'On'}},11,0.49,2.12,10.65,-2.74,4.18,0.13,29.94,3.00,
152,117,1393,1333,{'Button': {'on': 'On'}},12,0.59,1.88,9.95,-2.34,4.06,0.05,29.94,3.00,
153,117,1393,1333,{'Button': {'on': 'On'}},13,0.61,1.60,9.54,-1.91,3.97,-0.02,29.94,3.00,
154,117,1393,1333,{'Button': {'on': 'On'}},14,0.44,1.54,9.28,-1.56,3.85,-0.07,29.99,3.00,
155,117,1393,1333,{'Button': {'on': 'On'}},15,0.52,1.47,8.89,-1.19,3.76,-0.12,29.99,3.00,
156,117,1393,1333,{'Button': {'on': 'On'}},16,0.41,1.48,8.56,-0.84,3.69,-0.16,29.94,3.00,
157,117,1393,1333,{'Button': {'on': 'On'}},17,0.39,1.51,8.42,-0.49,3.60,-0.18,30.04,3.00,
158,117,1393,1333,{'Button': {'on': 'On'}},18,0.28,1.51,8.24,-0.17,3.53,-0.21,29.99,3.00,
159,117,1393,1333,{'Button': {'on': 'On'}},19,0.38,1.56,8.65,0.18,3.47,-0.23,29.99,3.00,
